APP name,Cores,Warps,Threads,instrs,cycles,ipc,core_usage_rate,thread occupancy,alu_ratio,fpu_ratio,lsu_ratio,sfu_ratio,issue_stalls,stall_alu_ratio,stall_fpu_ratio,stall_lsu_ratio,stall_sfu_ratio,alu_instrs,fpu_instrs,sfu_instrs,lsu_instrs,loads,stores,split_instrs,avg_cycles,L2,Mapping,FLOP/BYTE
bfs,4,16,4,487135299,181881218,2.68,99%,87%,60%,0%,11%,28%,324402534,6%,0%,93%,0%,294203882,0,137080906,55853915,44427521,9840132,53296417,179736338,0,TM,0.0000
bfs,4,16,8,401098822,130115318,3.08,98%,82%,73%,0%,8%,18%,1016544993,4%,0%,95%,0%,294673419,0,72529945,33898862,44484927,9967495,27734730,127833275,0,TM,0.0000
bfs,4,16,16,353624439,126329378,2.80,98%,77%,84%,0%,6%,11%,1534955521,2%,0%,97%,0%,295405168,0,38087656,20135019,44599736,10101723,14357448,124223957,0,TM,0.0000
bfs,4,16,32,329485017,127178641,2.59,100%,70%,90%,0%,4%,6%,1634007145,1%,0%,98%,0%,297316359,0,20329938,11842124,44831314,10309701,7495130,126936330,0,TM,0.0000
bfs,4,32,2,487189065,293093631,1.66,100%,93%,60%,0%,11%,28%,39991257,3%,0%,96%,0%,294237733,0,137099602,55855134,44866710,9930700,53300787,291892317,0,TM,0.0000
bfs,4,32,4,487800658,184305318,2.65,99%,87%,60%,0%,11%,28%,705322266,1%,0%,98%,0%,294655303,0,137157932,55990827,44484945,9888570,53318497,181834354,0,TM,0.0000
bfs,4,32,8,402029472,139914423,2.87,98%,82%,73%,0%,8%,18%,1269662420,1%,0%,98%,0%,295470177,0,72554545,34008154,44599752,10062716,27748340,137660913,0,TM,0.0000
bfs,4,32,16,355455085,130126519,2.73,98%,77%,84%,0%,6%,11%,1629175839,0%,0%,99%,0%,297022778,0,38158517,20277194,44829369,10290900,14380301,127886778,0,TM,0.0000
bfs,4,32,32,331372199,136377747,2.43,76%,67%,90%,0%,4%,6%,1225177344,0%,0%,99%,0%,299594788,0,19948325,11832490,45108444,10546226,7410216,103098016,0,TM,0.0000
bfs,8,2,2,487579280,291998940,1.67,98%,93%,60%,0%,11%,28%,1455607327,64%,0%,35%,0%,294446356,0,137300593,55839139,44811519,9987234,53277879,284887246,0,TM,0.0000
bfs,8,2,4,487146350,179938284,2.71,99%,87%,60%,0%,11%,28%,968614380,61%,0%,38%,0%,294158932,0,137137916,55856310,44388513,9902937,53280133,177638003,0,TM,0.0000
bfs,8,2,8,400421876,120723546,3.32,98%,82%,73%,0%,8%,18%,721803725,43%,0%,56%,0%,294079181,0,72453827,33895676,44402846,9995403,27717375,118321355,0,TM,0.0000
bfs,8,2,16,353733103,88870649,3.98,98%,75%,83%,0%,6%,11%,630518247,27%,0%,72%,0%,294699911,0,38702036,20337964,44433678,10058749,14513533,86891502,0,TM,0.0000
bfs,8,2,32,327388908,90355775,3.62,98%,70%,90%,0%,4%,6%,820453079,10%,0%,89%,0%,294638171,0,20675740,12081805,44491104,10125583,7700643,88709156,0,TM,0.0000
bfs,8,4,2,488221847,167071978,2.92,97%,93%,60%,0%,11%,28%,1409765055,60%,0%,39%,0%,294875225,0,137497008,55856422,44819973,9993378,53281191,162266466,0,TM,0.0000
bfs,8,4,4,487623674,111492402,4.37,98%,87%,60%,0%,11%,28%,1168400975,42%,0%,57%,0%,294479111,0,137260863,55890508,44402847,9915809,53285653,108965919,0,TM,0.0000
bfs,8,4,8,400561896,84893659,4.72,97%,82%,73%,0%,8%,18%,1030453929,28%,0%,71%,0%,294222008,0,72429338,33917358,44431624,10020081,27719273,82210967,0,TM,0.0000
bfs,8,4,16,353574605,85897127,4.12,98%,76%,83%,0%,6%,11%,1445026163,10%,0%,89%,0%,294721609,0,38510027,20349777,44491050,10106893,14513203,83908250,0,TM,0.0000
bfs,8,4,32,328421777,96253301,3.41,99%,69%,90%,0%,4%,6%,1905959103,4%,0%,95%,0%,295566964,0,20752532,12109089,44606064,10220629,7704651,95157851,0,TM,0.0000
bfs,8,8,2,487463621,148327354,3.29,99%,93%,60%,0%,11%,28%,457864290,22%,0%,77%,0%,294371213,0,137208189,55891027,44836911,10006548,53287815,146976740,0,TM,0.0000
bfs,8,8,4,487397674,98029566,4.97,98%,87%,60%,0%,11%,28%,835577312,16%,0%,83%,0%,294331383,0,137114032,55959067,44431634,9940338,53296693,95702002,0,TM,0.0000
bfs,8,8,8,401407488,77645719,5.17,96%,82%,73%,0%,8%,18%,1294210365,9%,0%,90%,0%,294852533,0,72574724,33987039,44489038,10067129,27731034,74348789,0,TM,0.0000
bfs,8,8,16,354769744,92642017,3.83,99%,75%,83%,0%,6%,11%,2059988656,3%,0%,96%,0%,295707272,0,38640134,20429146,44605911,10201268,14526755,91603885,0,TM,0.0000
bfs,8,8,32,331312814,99203641,3.34,99%,64%,90%,0%,4%,6%,2275616255,2%,0%,97%,0%,297941508,0,21185272,12192842,44835707,10409750,7719086,98460140,0,TM,0.0000
bfs,8,16,2,487398301,148330290,3.29,99%,93%,60%,0%,11%,28%,315410436,7%,0%,92%,0%,294329627,0,137115232,55960250,44870802,10031227,53301063,146962748,0,TM,0.0000
bfs,8,16,4,488102086,101524530,4.81,97%,87%,60%,0%,11%,28%,1425040513,4%,0%,95%,0%,294808835,0,137203992,56096067,44489141,9988665,53318773,98744688,0,TM,0.0000
bfs,8,16,8,402219309,91110749,4.41,96%,82%,73%,0%,8%,18%,2208303873,3%,0%,96%,0%,295542433,0,72565459,34118225,44603892,10163420,27750098,87813828,0,TM,0.0000
bfs,8,16,16,356903817,96122861,3.71,99%,75%,83%,0%,6%,11%,2426434968,1%,0%,98%,0%,297518753,0,38814396,20577476,44835670,10390962,14551763,95312543,0,TM,0.0000
bfs,8,16,32,332031107,105413612,3.15,82%,66%,90%,0%,4%,6%,2189368086,1%,0%,98%,0%,299844700,0,20111865,12081350,45206091,10716290,7480275,86365825,0,TM,0.0000
bfs,8,32,2,488077956,150681159,3.24,99%,93%,60%,0%,11%,28%,991939445,1%,0%,98%,0%,294788617,0,137197519,56098628,44938524,10081221,53327559,148858917,0,TM,0.0000
bfs,8,32,4,489315069,108706214,4.50,97%,87%,60%,0%,12%,28%,2170439334,1%,0%,98%,0%,295633185,0,137318766,56369926,44604028,10086392,53362933,105437344,0,TM,0.0000
bfs,8,32,8,404244940,98405883,4.11,97%,82%,74%,0%,9%,18%,2541978014,0%,0%,99%,0%,297141377,0,72694553,34415818,44833632,10354177,27801721,95390666,0,TM,0.0000
bfs,8,32,16,358276626,103181970,3.47,82%,74%,84%,0%,6%,11%,2142072262,0%,0%,99%,0%,299897456,0,37875372,20510606,45206110,10699525,14277448,84494937,0,TM,0.0000
bfs,8,32,32,335885756,138876530,2.42,40%,57%,90%,0%,4%,6%,1255224451,0%,0%,99%,0%,303913138,0,19994689,11984737,45301555,10834446,7439840,55011754,0,TM,0.0000
bfs,16,2,2,487662667,146225824,3.33,98%,93%,60%,0%,11%,28%,1464612856,65%,0%,34%,0%,294407249,0,137202471,56066563,44828080,10194107,53281743,143330366,0,TM,0.0000
bfs,16,2,4,487783936,99370592,4.91,96%,86%,60%,0%,12%,28%,1108828941,50%,0%,49%,0%,294491131,0,137205785,56100636,44410944,10116639,53286205,95414275,0,TM,0.0000
bfs,16,2,8,403082899,67747361,5.95,98%,80%,73%,0%,9%,18%,860092617,47%,0%,52%,0%,294959256,0,73674506,34462753,44441879,10219677,28091999,66208586,0,TM,0.0000
bfs,16,2,16,355214119,66432876,5.35,97%,73%,83%,0%,6%,11%,1062549526,19%,0%,80%,0%,294773139,0,39533136,20921460,44499366,10305532,14934402,64753671,0,TM,0.0000
bfs,16,2,32,328740064,76956794,4.27,98%,68%,90%,0%,4%,6%,1531528266,6%,0%,93%,0%,295626657,0,20737404,12389619,44621641,10420928,7717074,75207465,0,TM,0.0000
bfs,16,4,2,488741816,90007242,5.43,97%,92%,60%,0%,11%,28%,1683722674,51%,0%,48%,0%,295128153,0,137526111,56101168,44845016,10207062,53288367,87216422,0,TM,0.0000
bfs,16,4,4,487634313,67773002,7.20,96%,87%,60%,0%,12%,28%,1538813020,40%,0%,59%,0%,294394325,0,137084494,56169110,44439664,10140837,53297245,65243285,0,TM,0.0000
bfs,16,4,8,402973440,64585688,6.24,96%,80%,73%,0%,9%,18%,1883214956,17%,0%,82%,0%,294969143,0,73498378,34519535,44499311,10266528,28101049,62157619,0,TM,0.0000
bfs,16,4,16,356528471,85150991,4.19,98%,73%,83%,0%,6%,11%,3408245728,4%,0%,95%,0%,295823254,0,39704382,21014451,44614165,10400540,14950635,83244444,0,TM,0.0000
bfs,16,4,32,330969271,93065258,3.56,99%,66%,90%,0%,4%,6%,3634889745,2%,0%,97%,0%,297564429,0,20949151,12469310,44851319,10610699,7730731,91866440,0,TM,0.0000
bfs,16,8,2,487905054,81771106,5.97,97%,93%,60%,0%,12%,28%,1224464838,19%,0%,80%,0%,294572275,0,137176069,56170326,44878852,10231795,53301615,79244971,0,TM,0.0000
bfs,16,8,4,488814387,68476226,7.14,95%,86%,60%,0%,12%,28%,2292091701,10%,0%,89%,0%,295188891,0,137333093,56306019,44497081,10189329,53319325,64829546,0,TM,0.0000
bfs,16,8,8,404392688,82712381,4.89,97%,80%,73%,0%,9%,18%,3636944942,4%,0%,95%,0%,296041073,0,73695470,34669761,44614127,10362523,28124253,80354621,0,TM,0.0000
bfs,16,8,16,360329516,94059408,3.83,99%,69%,83%,0%,6%,11%,4405729021,2%,0%,97%,0%,298756724,0,40432503,21153905,44843887,10590789,14973372,93188038,0,TM,0.0000
bfs,16,8,32,335640254,97667189,3.44,89%,60%,90%,0%,4%,7%,4278318035,1%,0%,98%,0%,300772088,0,22035961,12845821,45257502,10952496,8109165,86645710,0,TM,0.0000
bfs,16,16,2,488717221,86422278,5.65,98%,93%,60%,0%,12%,28%,2279516678,4%,0%,95%,0%,295119607,0,137302510,56308720,44946584,10281889,53328111,84340418,0,TM,0.0000
bfs,16,16,4,489676755,81363358,6.02,96%,87%,60%,0%,12%,28%,4030536372,3%,0%,96%,0%,295779499,0,137330962,56579910,44611970,10286213,53363485,78052881,0,TM,0.0000
bfs,16,16,8,406882843,91040471,4.47,99%,79%,73%,0%,9%,18%,4642304710,1%,0%,98%,0%,297994383,0,73970327,34931749,44843752,10553951,28166843,90092186,0,TM,0.0000
bfs,16,16,16,362070528,96669987,3.75,89%,70%,83%,0%,6%,11%,4778498437,0%,0%,99%,0%,300804977,0,39933438,21345729,45257325,10935933,14960087,85967731,0,TM,0.0000
bfs,16,16,32,336736680,107234334,3.14,44%,49%,90%,0%,4%,6%,2239071335,1%,0%,98%,0%,304244207,0,20167137,12338965,45403894,11104542,7510083,46736082,0,TM,0.0000
bfs,16,32,2,489899259,93729934,5.23,97%,93%,60%,0%,12%,28%,3569403555,1%,0%,98%,0%,295919405,0,137407949,56585521,45082054,10382074,53381103,91379502,0,TM,0.0000
bfs,16,32,4,492050570,92833220,5.30,97%,87%,60%,0%,12%,28%,4878506544,0%,0%,99%,0%,297393445,0,137543242,57127499,44841603,10481057,53451805,89842551,0,TM,0.0000
bfs,16,32,8,410193457,97687887,4.20,90%,78%,73%,0%,9%,18%,4827945688,0%,0%,99%,0%,300721850,0,74051761,35433462,45257012,10901200,28253441,88230299,0,TM,0.0000
bfs,16,32,16,363068175,104975561,3.46,44%,61%,84%,0%,6%,10%,2186050922,0%,0%,99%,0%,304295423,0,37971797,20814591,45403379,11087577,14336696,45883094,0,TM,0.0000
bfs,16,32,32,344943192,141955277,2.43,23%,51%,91%,0%,4%,6%,1346663075,0%,0%,99%,0%,312570089,0,20097771,12288951,45687436,11410947,7499088,33184243,0,TM,0.0000
bfs,2,2,2,526226021,1343386819,0.39,100%,93%,61%,0%,13%,26%,2137417608,81%,0%,18%,0%,321648839,0,138537029,66041855,38692007,11360966,53364796,1342014683,1,CM,0.0000
bfs,2,2,4,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,1,CM,#DIV/0!
bfs,2,2,8,481252743,498425489,0.97,100%,84%,72%,0%,12%,16%,761463406,70%,0%,29%,0%,345413893,0,76926596,58913956,54547938,21466438,28277031,498038881,1,CM,0.0000
bfs,2,2,16,465773590,338969019,1.37,100%,82%,81%,0%,10%,9%,560599495,51%,0%,48%,0%,377077764,0,42803552,45893976,78322692,35117469,14985077,338764614,1,CM,0.0000
bfs,2,2,32,503116342,307607467,1.64,100%,80%,88%,0%,8%,5%,674906137,22%,0%,77%,0%,440431302,0,24815347,37871395,119361560,61925943,8086927,307351930,1,CM,0.0000
bfs,2,4,2,550229856,754892666,0.73,100%,93%,60%,0%,14%,26%,2139925395,80%,0%,19%,0%,329722177,0,141131611,79377770,45266148,14691658,53725068,754012876,1,CM,0.0000
bfs,2,4,4,597685770,459340098,1.30,100%,89%,58%,0%,18%,24%,1274481554,75%,0%,24%,0%,345501353,0,146136677,106049442,45866939,20814115,54445060,458891252,1,CM,0.0000
bfs,2,4,8,544755076,302404546,1.80,100%,85%,69%,0%,16%,15%,874621233,58%,0%,41%,0%,377169427,0,82001631,85585720,73982374,34788946,28997299,301943011,1,CM,0.0000
bfs,2,4,16,560893644,284944787,1.97,100%,84%,79%,0%,13%,9%,1123015640,24%,0%,75%,0%,440469699,0,47859920,72565727,117191555,61762389,15705345,284671735,1,CM,0.0000
bfs,2,4,32,661596764,427624785,1.55,100%,83%,86%,0%,10%,5%,2237606626,7%,0%,92%,0%,567179322,0,29875985,64543159,197099304,115215699,8807195,427431550,1,CM,0.0000
bfs,2,8,2,598054823,401981351,1.49,100%,94%,58%,0%,18%,24%,1167116049,74%,0%,25%,0%,345747051,0,146259848,106049626,58414448,21353050,54445612,401402637,1,CM,0.0000
bfs,2,8,4,692913155,268408055,2.58,100%,89%,54%,0%,23%,23%,804390699,60%,0%,39%,0%,377269647,0,156252240,159392970,65301375,34136715,55885596,268066496,1,CM,0.0000
bfs,2,8,8,671561178,249724875,2.69,100%,87%,66%,0%,21%,14%,1013409032,24%,0%,75%,0%,440548119,0,92085513,138929248,112851246,61433962,30437835,249482581,1,CM,0.0000
bfs,2,8,16,751085408,381995332,1.97,100%,86%,76%,0%,17%,8%,2097444287,7%,0%,92%,0%,567221339,0,57956516,125909255,194929299,115052237,17145881,381537573,1,CM,0.0000
bfs,2,8,32,978514811,794122984,1.23,100%,87%,84%,0%,12%,4%,4592807941,1%,0%,98%,0%,820646831,0,39982982,117886700,352574801,221795215,10247731,793934785,1,CM,0.0000
bfs,2,16,2,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,1,CM,#DIV/0!
bfs,2,16,4,883325861,290525235,3.04,100%,91%,50%,0%,30%,20%,447482059,44%,0%,55%,0%,440778192,0,176469319,266080052,104170265,60781923,58766668,290077996,1,CM,0.0000
bfs,2,16,8,925596232,368633281,2.51,100%,89%,61%,0%,27%,12%,1585282426,6%,0%,93%,0%,567587403,0,112394227,245616304,190588990,114723994,33318907,368107287,1,CM,0.0000
bfs,2,16,16,1132320543,727831409,1.56,100%,89%,73%,0%,21%,7%,3294420357,2%,0%,97%,0%,821292357,0,78433577,232596311,350404787,221631933,20026953,727526448,1,CM,0.0000
bfs,2,16,32,1128007560,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,942932562,0,44316544,140759786,441424219,314313685,10089836,1150594376,1,CM,0.0000
bfs,2,32,2,882999305,491288902,1.80,100%,95%,50%,0%,30%,20%,65464489,12%,0%,87%,0%,440559415,0,176360830,266080762,137304248,61321402,58768876,490972956,1,CM,0.0000
bfs,2,32,4,1263899153,481070822,2.63,100%,92%,45%,0%,38%,17%,1786017731,2%,0%,97%,0%,567627203,0,216819514,479454138,181907991,114072315,64528812,480663709,1,CM,0.0000
bfs,2,32,8,1433004408,742022254,1.93,100%,92%,57%,0%,32%,11%,4125873031,1%,0%,98%,0%,821224683,0,152791011,458990416,346064478,221304058,39081051,741622531,1,CM,0.0000
bfs,2,32,16,1410093206,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1013654113,0,94520132,301920367,479597296,342637953,21713591,1145607631,1,CM,0.0000
bfs,2,32,32,708501205,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,586082746,0,26326224,96092753,319832157,252210164,5258806,1001153936,1,CM,0.0000
bfs,4,2,2,526345915,677289808,0.78,100%,93%,61%,0%,13%,26%,2133402028,81%,0%,18%,0%,321704419,0,138545650,66099250,38696414,11412896,53365762,674964792,1,CM,0.0000
bfs,4,2,4,550146920,404493318,1.36,100%,88%,60%,0%,14%,26%,1236074093,79%,0%,20%,0%,329642353,0,141067694,79440277,36156004,14206601,53726310,403392872,1,CM,0.0000
bfs,4,2,8,481414286,254773771,1.89,100%,84%,72%,0%,12%,16%,782887609,68%,0%,31%,0%,345504139,0,76937035,58976516,54558610,21523892,28278549,254055042,1,CM,0.0000
bfs,4,2,16,465980630,187012974,2.49,100%,82%,81%,0%,10%,9%,680030928,41%,0%,58%,0%,377212943,0,42814574,45956523,78342187,35182279,14986595,186559897,1,CM,0.0000
bfs,4,2,32,503424427,238824891,2.11,100%,80%,88%,0%,8%,5%,1292693915,12%,0%,87%,0%,440663035,0,24830841,37933955,119398728,62005477,8088445,238336039,1,CM,0.0000
bfs,4,4,2,550549288,391321466,1.41,100%,93%,60%,0%,14%,26%,2001142659,81%,0%,18%,0%,329910169,0,141202075,79440448,45273158,14745532,53726862,389834907,1,CM,0.0000
bfs,4,4,4,597958590,240639862,2.48,100%,89%,58%,0%,18%,24%,1194946392,75%,0%,24%,0%,345657381,0,146182215,106122398,45877611,20871661,54447958,239878466,1,CM,0.0000
bfs,4,4,8,545002421,167384120,3.26,100%,85%,69%,0%,16%,15%,962950006,50%,0%,49%,0%,377322885,0,82024225,85658715,74001905,34853864,29000197,166792887,1,CM,0.0000
bfs,4,4,16,561242781,214208230,2.62,100%,84%,79%,0%,13%,9%,2040645263,14%,0%,85%,0%,440719845,0,47887657,72638683,117228723,61842015,15708243,213852549,1,CM,0.0000
bfs,4,4,32,662130706,467614126,1.42,100%,83%,86%,0%,10%,5%,5548436745,3%,0%,96%,0%,567610360,0,29907676,64616107,197171809,115324768,8810093,467202296,1,CM,0.0000
bfs,4,8,2,598140838,348796794,1.71,100%,94%,58%,0%,18%,24%,328815859,88%,0%,11%,0%,345778205,0,146243271,106122766,58426592,21410780,54449062,348119081,1,CM,0.0000
bfs,4,8,4,693145823,228978834,3.03,100%,89%,54%,0%,23%,23%,233994901,72%,0%,27%,0%,377396699,0,156265810,159486718,65320879,34201805,55891254,228423372,1,CM,0.0000
bfs,4,8,8,671872523,204106629,3.29,100%,87%,66%,0%,21%,14%,1539959294,13%,0%,86%,0%,440756265,0,92096666,139022996,112888414,61513772,30443493,203649640,1,CM,0.0000
bfs,4,8,16,751681868,394155810,1.91,100%,86%,76%,0%,17%,8%,4867601865,3%,0%,96%,0%,567676847,0,58005422,126003003,195001795,115161487,17151539,393822911,1,CM,0.0000
bfs,4,8,32,902055222,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,756397436,0,37073910,108587014,324375248,203930496,9502222,825699599,1,CM,0.0000
bfs,4,16,2,693060419,395698990,1.75,100%,94%,54%,0%,23%,23%,11869728,18%,0%,81%,0%,377338597,0,156237733,159487493,84733523,34741304,55893462,395217135,1,CM,0.0000
bfs,4,16,4,883347788,277765339,3.18,100%,91%,50%,0%,30%,20%,276866946,6%,0%,93%,0%,440760334,0,176375474,266215384,104207433,60862101,58777846,277262359,1,CM,0.0000
bfs,4,16,8,926187281,352408781,2.63,100%,89%,61%,0%,27%,12%,3206306669,2%,0%,97%,0%,568006061,0,112432975,245751649,190661495,114833616,33330085,351876140,1,CM,0.0000
bfs,4,16,16,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,1,CM,#DIV/0!
bfs,4,16,32,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,1,CM,#DIV/0!
bfs,4,32,2,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,1,CM,#DIV/0!
bfs,4,32,4,1264314703,427137161,2.96,100%,92%,45%,0%,38%,17%,1858347106,1%,0%,98%,0%,567862928,0,216782503,479672676,181980514,114182680,64551030,426725548,1,CM,0.0000
bfs,4,32,8,1434354842,760205881,1.89,100%,91%,57%,0%,32%,11%,8852160814,0%,0%,99%,0%,822197683,0,152951652,459208911,346207630,221473287,39103269,759581303,1,CM,0.0000
bfs,4,32,16,830274915,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,596715082,0,54455716,179105893,283283618,204529112,12064796,778438885,1,CM,0.0000
bfs,4,32,32,402066624,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,335153126,0,15077887,51836207,170854501,132207270,3008242,596198864,1,CM,0.0000
bfs,8,2,2,526604575,342334898,1.54,99%,93%,61%,0%,13%,26%,2166352686,81%,0%,18%,0%,321828160,0,138569118,66214105,38705273,11516776,53367694,339790014,1,CM,0.0000
bfs,8,2,4,550425610,205015594,2.68,99%,88%,60%,0%,14%,26%,1271612854,77%,0%,22%,0%,329778650,0,141088306,79565462,36168561,14314169,53729346,203863172,1,CM,0.0000
bfs,8,2,8,481714131,131760864,3.66,99%,84%,72%,0%,12%,16%,840694541,63%,0%,36%,0%,345669137,0,76950127,59101675,54579981,21638812,28281585,131047690,1,CM,0.0000
bfs,8,2,16,466376855,116448245,4.01,100%,81%,81%,0%,10%,9%,1014146062,28%,0%,71%,0%,377471385,0,42830623,46081655,78381204,35311910,14989631,115898308,1,CM,0.0000
bfs,8,2,32,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,1,CM,#DIV/0!
bfs,8,4,2,550815972,198270702,2.78,99%,93%,60%,0%,14%,26%,2047706740,80%,0%,19%,0%,330038033,0,141219008,79565739,45287133,14853260,53730450,196750213,1,CM,0.0000
bfs,8,4,4,598299573,123864678,4.83,99%,88%,58%,0%,18%,24%,1297599000,69%,0%,30%,0%,345832999,0,146204682,106268700,45899225,20986873,54453754,123063200,1,CM,0.0000
bfs,8,4,8,545441824,106902930,5.10,99%,85%,69%,0%,16%,15%,1619002406,32%,0%,67%,0%,377592943,0,82051067,85804622,74040913,34983671,29005993,106207773,1,CM,0.0000
bfs,8,4,16,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,1,CM,#DIV/0!
bfs,8,4,32,663155565,448761730,1.48,100%,83%,86%,0%,10%,5%,11129340167,1%,0%,98%,0%,568443755,0,29956735,64761967,197316746,115542849,8815889,446965718,1,CM,0.0000
bfs,8,8,2,598532219,175397478,3.41,100%,94%,58%,0%,18%,24%,372009711,83%,0%,16%,0%,345986747,0,146283104,106269176,58450970,21526280,54455962,174600276,1,CM,0.0000
bfs,8,8,4,693616896,121904479,5.69,99%,89%,54%,0%,23%,23%,922925632,34%,0%,65%,0%,377654627,0,156294811,159674266,65359923,34332001,55902570,121235207,1,CM,0.0000
bfs,8,8,8,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,1,CM,#DIV/0!
bfs,8,8,16,752971143,400473101,1.88,100%,86%,76%,0%,17%,8%,10354007113,1%,0%,98%,0%,568652096,0,58135312,126190543,195146850,115379968,17162855,399860318,1,CM,0.0000
bfs,8,8,32,430828396,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,360319162,0,16820527,53691991,162206198,105431934,4174936,443737213,1,CM,0.0000
bfs,8,16,2,693596118,198834483,3.49,100%,94%,54%,0%,23%,23%,49873117,7%,0%,92%,0%,377638445,0,156288722,159675759,84778446,34872227,55906986,198293083,1,CM,0.0000
bfs,8,16,4,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,1,CM,#DIV/0!
bfs,8,16,8,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,1,CM,#DIV/0!
bfs,8,16,16,596860180,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,429370886,0,40572017,126921133,190192573,123901463,9982924,462176057,1,CM,0.0000
bfs,8,16,32,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,1,CM,#DIV/0!
bfs,8,32,2,884255330,254393919,3.48,100%,95%,50%,0%,30%,20%,1325392472,1%,0%,98%,0%,441296117,0,176477029,266488992,137433434,61564152,58809034,253637649,1,CM,0.0000
bfs,8,32,4,1266458506,337047432,3.76,100%,92%,45%,0%,38%,17%,7376625573,1%,0%,98%,0%,569209510,0,217146116,480109688,182125542,114403364,64595466,336174971,1,CM,0.0000
bfs,8,32,8,760824597,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,428921232,0,79425984,252481229,187754800,123901474,19775988,442106406,1,CM,0.0000
bfs,8,32,16,415835057,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,299040046,0,27300018,89496781,141699037,102320061,6024258,409276227,1,CM,0.0000
bfs,8,32,32,106980606,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,84704425,0,3859938,18416551,63766958,54101251,753988,230601956,1,CM,0.0000
bfs,16,2,2,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,1,CM,#DIV/0!
bfs,16,2,4,550945007,105245046,5.23,99%,88%,60%,0%,14%,26%,1320093185,74%,0%,25%,0%,330025923,0,141116179,79816521,36194152,14529517,53735418,104060617,1,CM,0.0000
bfs,16,2,8,482310472,75219768,6.41,99%,84%,72%,0%,12%,16%,1098664236,48%,0%,51%,0%,345996900,0,76975247,59351941,54622687,21868636,28287657,74505630,1,CM,0.0000
bfs,16,2,16,467172376,102079020,4.58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,101250152,1,CM,#DIV/0!
bfs,16,2,32,505281438,214282144,2.36,99%,78%,87%,0%,8%,5%,5786205935,2%,0%,97%,0%,442059185,0,24926639,38309331,119621772,62482693,8097553,213106401,1,CM,0.0000
bfs,16,4,2,551348440,101538998,5.43,99%,93%,60%,0%,14%,26%,2105182337,78%,0%,21%,0%,330293161,0,141252015,79816880,45315470,15068888,53737626,100339354,1,CM,0.0000
bfs,16,4,4,598976766,69942962,8.56,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,69172421.8,1,CM,#DIV/0!
bfs,16,4,8,546334245,100592246,5.43,99%,85%,69%,0%,16%,15%,4104141387,13%,0%,86%,0%,378142149,0,82109320,86096412,74118902,35243288,29017585,99513934,1,CM,0.0000
